1
	133,094677141323	281,0604981986346	857,1411866516988
	117,4307112140133	289,605052683962	874,2509210805069
	59,40465239258407	288,7932694686079	860,0436862643664
	6,705594351250568	275,0332374758495	850,8877598866869
	5,08216801873769	272,5307099422579	845,7312273748029
	7,133051878938133	273,9297965972684	851,0929341896447
	6,704569967248858	274,2739927391396	849,4981840443777
	7,183075112195212	274,4351596313121	850,7532025667232
	6,590241818403271	273,5271683486587	849,8849771457195
	6,065516420664608	273,9167017493179	849,1631302978735
	5,304345509180209	273,3337705605155	847,7550922000653
	5,81119158166004	272,7933671442517	848,124460278481
	5,261279005730032	272,8037079835077	847,1514792906601
	5,699436936731061	272,9613495937487	847,6998126459303
	5,539705023124498	272,7849180409238	848,0911581495991
	5,221446288097695	272,2625316601887	847,5781256371537
	5,572013549014812	271,6465609398208	847,4714891399221
	5,195132112392756	271,8968995496772	847,1472208388979
	4,938331527548343	271,476464504295	846,4574638741
	5,216184760182813	271,8547932445697	846,4314373438634
	5,168423466034852	271,91004535319	847,422375548386
	-52,52777722519673	-149,0608278766429	915,6894140375895
	-45,95430595838005	-152,6381471923515	913,5276151520236
	13,24418689583149	-156,6590254584146	870,9677843970162
	-26,99537619364239	-163,6968314697764	914,9378047671134
	-45,74755568835747	-155,3019044125845	927,4613692622675
	-45,18560470005166	-155,5882463681228	927,10337113497
	-44,6092015128024	-156,2319364492912	926,1539049013938
	-44,83604971215522	-155,4314870298325	926,6194572972933
	-44,66585524360539	-155,5245801770291	926,6478188578448
	-44,18148130884124	-156,211678842116	925,9045500603349
	-45,02854288084779	-155,7021332298471	926,102521122802
	-44,31303097575724	-155,7327237736931	925,2184468299106
	-44,67679481490464	-155,5945292726742	925,2680689703327
	-44,09116665630201	-156,0173208066559	924,5758198922623
	-44,40458821266008	-155,9246903275288	924,9961190385617
	-44,38328477276002	-155,984748204339	925,2044715030179
	-44,71577887015844	-155,6463701548559	924,87405828219
	-44,1398740693779	-156,1818897687257	923,9021712941042
	-44,62747707399805	-155,074654036155	924,5781048496502
	-43,82304911446706	-155,8351925545095	923,5562078818149
2
	95,84225264010951	279,6349488776765	856,4968759683525
	99,27248286557922	280,2066980267514	862,0042486664441
	102,0841447712976	280,9537451028801	863,6904953319499
	103,1219772606154	281,246901435317	865,2430299339732
	103,3999822226654	280,6970060042341	863,8907818704245
	103,5908992437378	280,6255003262926	863,8326239497359
	105,7350698824799	280,1900835118063	864,5942793540478
	105,9977811532264	280,0839318457807	863,7025330354039
	106,1690354958232	279,6970267155953	864,1777462979443
	106,1685910317882	279,7517002510874	863,3156402468727
	106,3458843917402	280,7092896073784	862,0499251836302
	108,2323148028001	281,2468327280959	865,1620557831883
	108,4695654232824	280,7351035305126	865,6834030747905
	108,2233214506441	281,1702784359457	864,9955699693575
	108,0225289014578	281,1754034792637	864,7282202122464
	108,8973731974158	280,9041861508948	865,5663427241734
	109,9695185430043	280,4870263335174	865,7008846914566
	110,8991122982426	280,2595178827889	866,7815707617335
	120,4471240149414	278,8038595161699	867,7719766231257
	-13,56172335520132	-164,3808213755505	898,567304075669
	-13,56172335520132	-164,3808213755505	898,567304075669
	-12,06535055530751	-163,7874157254322	896,5898703693416
	-10,51696164305153	-163,114036563628	892,9306253548364
	-13,37298813574355	-164,3617692706848	898,3857674844746
	-13,86044458218241	-164,0451078717738	899,7526676616203
	-13,52076260143953	-164,8677191439471	899,127122650517
	-14,09547348881238	-164,3074373520775	900,3738320779773
	-13,87378967484719	-163,9561834072184	899,8917170066169
	-14,11549988851303	-163,7612237681024	899,8940538982386
	-12,55056889472518	-164,797390527888	897,1245729415767
	-13,61379408291464	-163,3394361301623	898,7523512213177
	-12,58200831798658	-163,7664773290716	895,9780052341101
	-12,85103345554109	-164,1840698428619	896,6109231026105
	-12,4100677894683	-164,4663615742158	896,5814655580564
	-12,35315273640575	-164,3202562526112	896,7448847160183
	-12,63247169318044	-164,6016363897507	897,3867907219183
	-12,1672539909633	-164,7244639422572	896,7239021056326
	-12,32142183536155	-164,6871907016237	897,531931672359
	-12,91466828113684	-164,4491030640447	897,8233806124979
	-12,69042830193574	-164,5185296072876	897,6260123474008
	-13,28736049014578	-163,2350253076432	898,3493464410797
	-13,12880221153218	-163,3575070106809	898,3446427667543
	-12,63501033725564	-163,9822776544895	897,8845897083104
	-12,28357388829413	-164,038213558251	896,9965011793661
	-11,59214707199397	-165,0630519906729	895,7357517956351
	-11,71592768810326	-163,840836482041	895,7809184281497
	-11,00588737667504	-164,6617479450987	894,0174234791539
	-8,281018798309089	-163,721951533039	890,0017404198103
3
	104,5854949657606	301,1381058220441	873,7107963130226
	104,5854949657606	301,1381058220441	873,7107963130226
	53,28688294690451	297,8648313509671	861,2998819955212
